"ROI.name"	"Stage"	"Ontogeny"	"Cell"	"ROI.id"	"point"	"x"	"y"
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	33	20	1428.10724194258	-719.407806268282
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	33	21	1427.13375370677	-727.585107449139
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	33	22	1426.74435841244	-731.284362745241
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	33	23	1426.29716731261	-735.149092930917
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	33	24	1426.12095679556	-738.786962642218
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	33	25	1415.36113791345	-741.618493926984
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	33	26	1397.4820403725	-742.75110644089
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	33	27	1379.60294283155	-741.294890351582
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	33	28	1371.43195255266	-735.712728675901
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	34	1	1370.9604016116	-675.121838626871
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	34	2	1370.44002167365	-666.512627115019
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	34	3	1370.60557374199	-657.738367493286
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	34	4	1371.10222994699	-648.301899598215
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	34	5	1371.10222994699	-638.037671361471
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	34	6	1371.10222994699	-630.42227621808
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	34	7	1376.8965523387	-631.746692764757
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	34	8	1380.86980197873	-634.064421721441
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	34	9	1382.85642679875	-634.561077926445
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	34	10	1389.97516573713	-634.892182063114
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	34	11	1395.76948812884	-634.064421721441
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	34	12	1404.70929981891	-635.223286199783
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	34	13	1414.31131978232	-635.719942404787
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	34	14	1422.58892319904	-634.561077926445
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	34	15	1428.71434972742	-631.250036559753
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	34	16	1431.36318282078	-630.091172081411
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	34	17	1431.6165521349	-641.682269799369
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	34	18	1432.09378898807	-657.21951242913
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	34	19	1431.74082469568	-668.984988842111
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	34	20	1431.73947304068	-672.387385457356
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	34	21	1429.57257846944	-672.435047124057
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	34	22	1423.74728534865	-675.735279354837
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	34	23	1395.62456351993	-676.287795685597
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	34	24	1388.6614418247	-675.639251495497
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	34	25	1380.88373092539	-672.994283076934
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	34	26	1374.68760235364	-671.575008917676
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	35	1	1371.12585455752	-629.851220967906
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	35	2	1371.32735645479	-616.506786662641
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	35	3	1371.32735645479	-607.452089285092
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	35	4	1371.32735645479	-589.473922028221
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	35	5	1375.78909139445	-586.718144565489
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	35	6	1386.81220124538	-587.636737053066
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	35	7	1396.12935361938	-589.21146703177
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	35	8	1413.45138338512	-590.130059519348
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	35	9	1421.71871577332	-589.867604522897
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	35	10	1430.11727565974	-586.062007074362
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	35	11	1432.74182562425	-583.831139604531
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	35	12	1433.0042806207	-594.066884466108
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	35	13	1432.21691563135	-605.877359306388
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	35	14	1432.08568813312	-615.194511680387
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	35	15	1431.73159062361	-625.33275776591
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	35	16	1431.41208268067	-629.453077123396
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	35	17	1422.39494192236	-633.985252583071
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	35	18	1414.46363486793	-635.11829644799
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	35	19	1404.83276201612	-634.598984676568
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	35	20	1395.97247761027	-633.288783300063
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	35	21	1389.96179386998	-634.388080160504
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	35	22	1383.28210293458	-633.972269751834
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	35	23	1381.1629642962	-633.565973130769
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	35	24	1377.34219543102	-631.22217391441
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	36	1	1371.37262828982	-588.557022205049
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	36	2	1372.57584264977	-579.958904468656
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	36	3	1369.87297159033	-568.471702466031
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	36	4	1366.49438276603	-556.115720480014
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	36	5	1364.94988501778	-548.393231738754
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	36	6	1371.32093822932	-546.655671771971
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	36	7	1375.37524481848	-546.945265099768
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	36	8	1381.45670470222	-549.455073940677
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	36	9	1389.37225566201	-550.709978361132
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	36	10	1397.48086884034	-550.709978361132
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	36	11	1405.87907534646	-549.648136159209
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	36	12	1410.89869302828	-548.200169520223
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	36	13	1419.0073062066	-545.97995400711
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	36	14	1430.68757042775	-541.829116308683
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	36	15	1431.65288152041	-546.269547334908
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	36	16	1431.65288152041	-554.957347168825
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	36	17	1431.55635041115	-563.452084784212
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	36	18	1431.55635041115	-572.526009055193
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	36	19	1431.55635041115	-576.483784535089
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	36	20	1431.93561923366	-579.911810251993
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	36	21	1432.71152058859	-583.016873740509
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	36	22	1429.74843422073	-585.505866289513
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	36	23	1421.51105411807	-589.06534994919
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	36	24	1413.72675391907	-589.384786325163
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	36	25	1396.4471234642	-588.531161305847
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	36	26	1387.49482261502	-586.809624291372
"earlyglobular.suspensor.suspensor"	"earlyglobular"	"suspensor"	"suspensor"	36	27	1375.58321541621	-585.802174926299
"earlyglobular.suspensor.hypophysis"	"earlyglobular"	"suspensor"	"hypophysis"	37	1	1364.83515404142	-547.651194887348
"earlyglobular.suspensor.hypophysis"	"earlyglobular"	"suspensor"	"hypophysis"	37	2	1363.93714941878	-540.843048200641
"earlyglobular.suspensor.hypophysis"	"earlyglobular"	"suspensor"	"hypophysis"	37	3	1358.06005861916	-533.006927134486
"earlyglobular.suspensor.hypophysis"	"earlyglobular"	"suspensor"	"hypophysis"	37	4	1350.82671609656	-522.910386530016
"earlyglobular.suspensor.hypophysis"	"earlyglobular"	"suspensor"	"hypophysis"	37	5	1344.64823602517	-514.622181556197
"earlyglobular.suspensor.hypophysis"	"earlyglobular"	"suspensor"	"hypophysis"	37	6	1342.53851112274	-512.361762017883
"earlyglobular.suspensor.hypophysis"	"earlyglobular"	"suspensor"	"hypophysis"	37	7	1356.25172298851	-502.114526777525
"earlyglobular.suspensor.hypophysis"	"earlyglobular"	"suspensor"	"hypophysis"	37	8	1362.73159233168	-499.854107239211
"earlyglobular.suspensor.hypophysis"	"earlyglobular"	"suspensor"	"hypophysis"	37	9	1371.47188121316	-500.004801875098
"earlyglobular.suspensor.hypophysis"	"earlyglobular"	"suspensor"	"hypophysis"	37	10	1375.69133101802	-499.100634059773
"earlyglobular.suspensor.hypophysis"	"earlyglobular"	"suspensor"	"hypophysis"	37	11	1390.76546608438	-496.403154126769
"earlyglobular.suspensor.hypophysis"	"earlyglobular"	"suspensor"	"hypophysis"	37	12	1399.41068955513	-496.124275950294
"earlyglobular.suspensor.hypophysis"	"earlyglobular"	"suspensor"	"hypophysis"	37	13	1416.70113649662	-493.614372362012
"earlyglobular.suspensor.hypophysis"	"earlyglobular"	"suspensor"	"hypophysis"	37	14	1423.67309090852	-494.451006891439
"earlyglobular.suspensor.hypophysis"	"earlyglobular"	"suspensor"	"hypophysis"	37	15	1435.10709614402	-496.960910479721
"earlyglobular.suspensor.hypophysis"	"earlyglobular"	"suspensor"	"hypophysis"	37	16	1443.47344143829	-499.470814068002
"earlyglobular.suspensor.hypophysis"	"earlyglobular"	"suspensor"	"hypophysis"	37	17	1445.4327254977	-501.324250293453
"earlyglobular.suspensor.hypophysis"	"earlyglobular"	"suspensor"	"hypophysis"	37	18	1442.28251038558	-505.110325584583
"earlyglobular.suspensor.hypophysis"	"earlyglobular"	"suspensor"	"hypophysis"	37	19	1440.58370884213	-511.716776031317
"earlyglobular.suspensor.hypophysis"	"earlyglobular"	"suspensor"	"hypophysis"	37	20	1435.10979275769	-523.608386835438
"earlyglobular.suspensor.hypophysis"	"earlyglobular"	"suspensor"	"hypophysis"	37	21	1433.78850266835	-531.536127371519
"earlyglobular.suspensor.hypophysis"	"earlyglobular"	"suspensor"	"hypophysis"	37	22	1431.51197235509	-538.30367123539
"earlyglobular.suspensor.hypophysis"	"earlyglobular"	"suspensor"	"hypophysis"	37	23	1430.76865255639	-541.162347851854
"earlyglobular.suspensor.hypophysis"	"earlyglobular"	"suspensor"	"hypophysis"	37	24	1418.39028414227	-545.288470656561
"earlyglobular.suspensor.hypophysis"	"earlyglobular"	"suspensor"	"hypophysis"	37	25	1406.08305577651	-548.845473074412
"earlyglobular.suspensor.hypophysis"	"earlyglobular"	"suspensor"	"hypophysis"	37	26	1397.75967011874	-549.84143375141
"earlyglobular.suspensor.hypophysis"	"earlyglobular"	"suspensor"	"hypophysis"	37	27	1389.66510456502	-549.816493580009
"earlyglobular.suspensor.hypophysis"	"earlyglobular"	"suspensor"	"hypophysis"	37	28	1381.79935911536	-548.579993305814
"earlyglobular.suspensor.hypophysis"	"earlyglobular"	"suspensor"	"hypophysis"	37	29	1375.42169493463	-545.999871140131
"earlyglobular.suspensor.hypophysis"	"earlyglobular"	"suspensor"	"hypophysis"	37	30	1371.36671217828	-545.501890801632
"earlyglobular.ep.vascularprecursosr"	"earlyglobular"	"ep"	"vascularprecursosr"	38	1	1399.74177544964	-495.085907089042
"earlyglobular.ep.vascularprecursosr"	"earlyglobular"	"ep"	"vascularprecursosr"	38	2	1397.80566749221	-483.87571236772
"earlyglobular.ep.vascularprecursosr"	"earlyglobular"	"ep"	"vascularprecursosr"	38	3	1395.56310625842	-477.320533376642
"earlyglobular.ep.vascularprecursosr"	"earlyglobular"	"ep"	"vascularprecursosr"	38	4	1394.01056386579	-431.14126026434
"earlyglobular.ep.vascularprecursosr"	"earlyglobular"	"ep"	"vascularprecursosr"	38	5	1417.98871859631	-431.77928985968
"earlyglobular.ep.vascularprecursosr"	"earlyglobular"	"ep"	"vascularprecursosr"	38	6	1431.44408599905	-432.469308700846
"earlyglobular.ep.vascularprecursosr"	"earlyglobular"	"ep"	"vascularprecursosr"	38	7	1429.71903889614	-442.647086608046
"earlyglobular.ep.vascularprecursosr"	"earlyglobular"	"ep"	"vascularprecursosr"	38	8	1428.16649650351	-460.932585898948
"earlyglobular.ep.vascularprecursosr"	"earlyglobular"	"ep"	"vascularprecursosr"	38	9	1423.50886932564	-474.905467432561
"earlyglobular.ep.vascularprecursosr"	"earlyglobular"	"ep"	"vascularprecursosr"	38	10	1419.88627040952	-487.153301863259
"earlyglobular.ep.vascularprecursosr"	"earlyglobular"	"ep"	"vascularprecursosr"	38	11	1416.75473295549	-492.504416526233
"earlyglobular.ep.vascularprecursosr"	"earlyglobular"	"ep"	"vascularprecursosr"	39	1	1393.14034719238	-431.182160523988
"earlyglobular.ep.vascularprecursosr"	"earlyglobular"	"ep"	"vascularprecursosr"	39	2	1373.24545622108	-433.548059294394
"earlyglobular.ep.vascularprecursosr"	"earlyglobular"	"ep"	"vascularprecursosr"	39	3	1358.69945541934	-434.964041673325
"earlyglobular.ep.vascularprecursosr"	"earlyglobular"	"ep"	"vascularprecursosr"	39	4	1361.40269450639	-445.519546679899
"earlyglobular.ep.vascularprecursosr"	"earlyglobular"	"ep"	"vascularprecursosr"	39	5	1363.46230523938	-458.64956510271
"earlyglobular.ep.vascularprecursosr"	"earlyglobular"	"ep"	"vascularprecursosr"	39	6	1367.45280103455	-474.096645600135
"earlyglobular.ep.vascularprecursosr"	"earlyglobular"	"ep"	"vascularprecursosr"	39	7	1371.47759844527	-485.604015801393
"earlyglobular.ep.vascularprecursosr"	"earlyglobular"	"ep"	"vascularprecursosr"	39	8	1371.73771748424	-499.03379027341
"earlyglobular.ep.vascularprecursosr"	"earlyglobular"	"ep"	"vascularprecursosr"	39	9	1390.7082488428	-495.580684833787
"earlyglobular.ep.vascularprecursosr"	"earlyglobular"	"ep"	"vascularprecursosr"	39	10	1398.76240478096	-494.937056479728
"earlyglobular.ep.vascularprecursosr"	"earlyglobular"	"ep"	"vascularprecursosr"	39	11	1396.83300479642	-483.967593799223
"earlyglobular.ep.vascularprecursosr"	"earlyglobular"	"ep"	"vascularprecursosr"	39	12	1394.47352919074	-477.516677389065
"earlyglobular.ep.groundtissue"	"earlyglobular"	"ep"	"groundtissue"	40	1	1355.99970735282	-501.309547607088
"earlyglobular.ep.groundtissue"	"earlyglobular"	"ep"	"groundtissue"	40	2	1355.99970735282	-495.637983246784
"earlyglobular.ep.groundtissue"	"earlyglobular"	"ep"	"groundtissue"	40	3	1351.46897765271	-486.457294117604
"earlyglobular.ep.groundtissue"	"earlyglobular"	"ep"	"groundtissue"	40	4	1342.28828852353	-464.757483448632
"earlyglobular.ep.groundtissue"	"earlyglobular"	"ep"	"groundtissue"	40	5	1334.8960453286	-450.330686245635
"earlyglobular.ep.groundtissue"	"earlyglobular"	"ep"	"groundtissue"	40	6	1334.1806669549	-436.023118771588
"earlyglobular.ep.groundtissue"	"earlyglobular"	"ep"	"groundtissue"	40	7	1357.31123437128	-434.950051211034
"earlyglobular.ep.groundtissue"	"earlyglobular"	"ep"	"groundtissue"	40	8	1360.29197759504	-445.084578171818
"earlyglobular.ep.groundtissue"	"earlyglobular"	"ep"	"groundtissue"	40	9	1362.31888298719	-459.392145645865
"earlyglobular.ep.groundtissue"	"earlyglobular"	"ep"	"groundtissue"	40	10	1366.57621595519	-474.079337942547
"earlyglobular.ep.groundtissue"	"earlyglobular"	"ep"	"groundtissue"	40	11	1370.66496401372	-485.861145472852
"earlyglobular.ep.groundtissue"	"earlyglobular"	"ep"	"groundtissue"	40	12	1370.89878383326	-499.168626525668
"earlyglobular.ep.groundtissue"	"earlyglobular"	"ep"	"groundtissue"	40	13	1362.56934638723	-499.000423541677
"earlyglobular.ep.groundtissue"	"earlyglobular"	"ep"	"groundtissue"	41	1	1432.3821932785	-432.143542083256
"earlyglobular.ep.groundtissue"	"earlyglobular"	"ep"	"groundtissue"	41	2	1437.76750191586	-431.264308020014
"earlyglobular.ep.groundtissue"	"earlyglobular"	"ep"	"groundtissue"	41	3	1446.34003403246	-428.8464143461
"earlyglobular.ep.groundtissue"	"earlyglobular"	"ep"	"groundtissue"	41	4	1452.71448099097	-425.769095124754
"earlyglobular.ep.groundtissue"	"earlyglobular"	"ep"	"groundtissue"	41	5	1453.70361931211	-429.945456925152
"earlyglobular.ep.groundtissue"	"earlyglobular"	"ep"	"groundtissue"	41	6	1450.29658731705	-435.880286852033
"earlyglobular.ep.groundtissue"	"earlyglobular"	"ep"	"groundtissue"	41	7	1449.41735325381	-446.101382837217
"earlyglobular.ep.groundtissue"	"earlyglobular"	"ep"	"groundtissue"	41	8	1445.68060848503	-462.916734296713
"earlyglobular.ep.groundtissue"	"earlyglobular"	"ep"	"groundtissue"	41	9	1443.59242758483	-476.984479308579
"earlyglobular.ep.groundtissue"	"earlyglobular"	"ep"	"groundtissue"	41	10	1435.15477463968	-496.141757633785
"earlyglobular.ep.groundtissue"	"earlyglobular"	"ep"	"groundtissue"	41	11	1423.97375329163	-493.635666641981
"earlyglobular.ep.groundtissue"	"earlyglobular"	"ep"	"groundtissue"	41	12	1417.61213769705	-492.671785491287
"earlyglobular.ep.groundtissue"	"earlyglobular"	"ep"	"groundtissue"	41	13	1420.50378114913	-487.65960350768
"earlyglobular.ep.groundtissue"	"earlyglobular"	"ep"	"groundtissue"	41	14	1429.114452762	-461.313518722049
"earlyglobular.ep.groundtissue"	"earlyglobular"	"ep"	"groundtissue"	41	15	1430.62419145376	-442.579987346382
"earlyglobular.ep.protoderm"	"earlyglobular"	"ep"	"protoderm"	42	1	1453.29887442662	-425.052961418317
"earlyglobular.ep.protoderm"	"earlyglobular"	"ep"	"protoderm"	42	2	1456.89271191747	-423.011008298513
"earlyglobular.ep.protoderm"	"earlyglobular"	"ep"	"protoderm"	42	3	1468.16429313879	-421.132411428294
"earlyglobular.ep.protoderm"	"earlyglobular"	"ep"	"protoderm"	42	4	1471.1863837561	-422.357583300176
"earlyglobular.ep.protoderm"	"earlyglobular"	"ep"	"protoderm"	42	5	1471.1863837561	-429.3819020323
"earlyglobular.ep.protoderm"	"earlyglobular"	"ep"	"protoderm"	42	6	1472.1665212536	-441.225230127161
"earlyglobular.ep.protoderm"	"earlyglobular"	"ep"	"protoderm"	42	7	1470.77799313213	-460.99133632686
"earlyglobular.ep.protoderm"	"earlyglobular"	"ep"	"protoderm"	42	8	1465.9589837694	-470.057608178788
"earlyglobular.ep.protoderm"	"earlyglobular"	"ep"	"protoderm"	42	9	1459.05128962856	-482.132979290967
"earlyglobular.ep.protoderm"	"earlyglobular"	"ep"	"protoderm"	42	10	1445.70331199212	-500.989328197226
"earlyglobular.ep.protoderm"	"earlyglobular"	"ep"	"protoderm"	42	11	1443.89996817288	-499.083908312748
"earlyglobular.ep.protoderm"	"earlyglobular"	"ep"	"protoderm"	42	12	1435.59778153337	-496.293829196192
"earlyglobular.ep.protoderm"	"earlyglobular"	"ep"	"protoderm"	42	13	1444.355946091	-477.001913109936
"earlyglobular.ep.protoderm"	"earlyglobular"	"ep"	"protoderm"	42	14	1446.29430925079	-463.794890623246
"earlyglobular.ep.protoderm"	"earlyglobular"	"ep"	"protoderm"	42	15	1450.27802024413	-446.326148470876
"earlyglobular.ep.protoderm"	"earlyglobular"	"ep"	"protoderm"	42	16	1450.84692661021	-436.101200228843
"earlyglobular.ep.protoderm"	"earlyglobular"	"ep"	"protoderm"	42	17	1454.44886371825	-430.097971715445
"earlyglobular.ep.protoderm"	"earlyglobular"	"ep"	"protoderm"	43	1	1341.8034522271	-511.643832744994
"earlyglobular.ep.protoderm"	"earlyglobular"	"ep"	"protoderm"	43	2	1334.04206079961	-502.337090445728
"earlyglobular.ep.protoderm"	"earlyglobular"	"ep"	"protoderm"	43	3	1324.62182164304	-487.809492710289
"earlyglobular.ep.protoderm"	"earlyglobular"	"ep"	"protoderm"	43	4	1317.1310290607	-474.870850977164
"earlyglobular.ep.protoderm"	"earlyglobular"	"ep"	"protoderm"	43	5	1315.54207305839	-471.46594525792
"earlyglobular.ep.protoderm"	"earlyglobular"	"ep"	"protoderm"	43	6	1326.21077764535	-471.46594525792
"earlyglobular.ep.protoderm"	"earlyglobular"	"ep"	"protoderm"	43	7	1331.43163308153	-468.174536395985
"earlyglobular.ep.protoderm"	"earlyglobular"	"ep"	"protoderm"	43	8	1336.42549480308	-463.521165246352
"earlyglobular.ep.protoderm"	"earlyglobular"	"ep"	"protoderm"	43	9	1341.07886595272	-464.542636962125
"earlyglobular.ep.protoderm"	"earlyglobular"	"ep"	"protoderm"	43	10	1350.27211139467	-486.220536707975
"earlyglobular.ep.protoderm"	"earlyglobular"	"ep"	"protoderm"	43	11	1355.32572031392	-495.72333786749
"earlyglobular.ep.protoderm"	"earlyglobular"	"ep"	"protoderm"	43	12	1355.089638291	-501.475349136262
"earlyglobular.ep.protoderm"	"earlyglobular"	"ep"	"protoderm"	44	1	1315.34850240816	-470.757908147797
"earlyglobular.ep.protoderm"	"earlyglobular"	"ep"	"protoderm"	44	2	1312.11571511788	-463.457354140972
"earlyglobular.ep.protoderm"	"earlyglobular"	"ep"	"protoderm"	44	3	1307.79751577334	-454.204069831255
"earlyglobular.ep.protoderm"	"earlyglobular"	"ep"	"protoderm"	44	4	1304.71308767011	-446.272683280069
"earlyglobular.ep.protoderm"	"earlyglobular"	"ep"	"protoderm"	44	5	1304.27245508393	-427.85424117787
"earlyglobular.ep.protoderm"	"earlyglobular"	"ep"	"protoderm"	44	6	1305.41809980799	-420.627866764567
"earlyglobular.ep.protoderm"	"earlyglobular"	"ep"	"protoderm"	44	7	1319.51834256565	-420.275360695625
"earlyglobular.ep.protoderm"	"earlyglobular"	"ep"	"protoderm"	44	8	1333.61858532332	-435.697501211821
"earlyglobular.ep.protoderm"	"earlyglobular"	"ep"	"protoderm"	44	9	1334.3235974612	-450.238376555662
"earlyglobular.ep.protoderm"	"earlyglobular"	"ep"	"protoderm"	44	10	1341.08129115314	-463.924966582145
"earlyglobular.ep.protoderm"	"earlyglobular"	"ep"	"protoderm"	44	11	1336.37441394117	-462.734721769922
"earlyglobular.ep.protoderm"	"earlyglobular"	"ep"	"protoderm"	44	12	1330.74780210158	-467.820313240327
"earlyglobular.ep.protoderm"	"earlyglobular"	"ep"	"protoderm"	44	13	1325.98682285269	-470.795925270883
"earlyglobular.ep.innercell"	"earlyglobular"	"ep"	"innercell"	45	1	1326.27163302345	-426.287641646447
"earlyglobular.ep.innercell"	"earlyglobular"	"ep"	"innercell"	45	2	1327.70431376226	-421.98959943003
"earlyglobular.ep.innercell"	"earlyglobular"	"ep"	"innercell"	45	3	1357.00914705601	-398.024757980917
"earlyglobular.ep.innercell"	"earlyglobular"	"ep"	"innercell"	45	4	1360.78621445832	-403.234506122028
"earlyglobular.ep.innercell"	"earlyglobular"	"ep"	"innercell"	45	5	1367.85004583342	-425.594383309972
"earlyglobular.ep.innercell"	"earlyglobular"	"ep"	"innercell"	45	6	1368.86230936275	-433.022747152836
"earlyglobular.ep.innercell"	"earlyglobular"	"ep"	"innercell"	45	7	1358.05819981269	-434.199033631899
"earlyglobular.ep.innercell"	"earlyglobular"	"ep"	"innercell"	45	8	1334.02126862223	-435.278706664095
"earlyglobular.ep.innercell"	"earlyglobular"	"ep"	"innercell"	46	1	1357.62040306357	-397.381939038497
"earlyglobular.ep.innercell"	"earlyglobular"	"ep"	"innercell"	46	2	1372.8504185969	-388.785856651584
"earlyglobular.ep.innercell"	"earlyglobular"	"ep"	"innercell"	46	3	1390.32289040509	-372.528048658943
"earlyglobular.ep.innercell"	"earlyglobular"	"ep"	"innercell"	46	4	1389.29509794578	-387.851499870397
"earlyglobular.ep.innercell"	"earlyglobular"	"ep"	"innercell"	46	5	1392.56534667993	-395.232918441769
"earlyglobular.ep.innercell"	"earlyglobular"	"ep"	"innercell"	46	6	1393.12596074864	-430.279773163185
"earlyglobular.ep.innercell"	"earlyglobular"	"ep"	"innercell"	46	7	1369.67360554087	-432.700625367336
"earlyglobular.ep.innercell"	"earlyglobular"	"ep"	"innercell"	46	8	1368.64011012543	-425.349401529315
"earlyglobular.ep.innercell"	"earlyglobular"	"ep"	"innercell"	46	9	1361.73157290079	-402.894644047495
"earlyglobular.ep.innercell"	"earlyglobular"	"ep"	"innercell"	47	1	1391.04242742592	-372.230929238208
"earlyglobular.ep.innercell"	"earlyglobular"	"ep"	"innercell"	47	2	1403.89910777412	-379.568879406508
